chr	snpPos	snp.pValue	distToCenter	nearestGene	linkedGene	linkScore	linkDist	enrRank	enrName	enr.pValue	enrGroup
chr1	154395946	0.000000002	2349	IL6R	IL6R	0.95	15927.5	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	11.5	IL6R	IL6R	0.92	18288	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	318	IL6R	IL6R	0.85	18594.5	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	446	IL6R	IL6R	0.83	18722.5	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	318	IL6R	UBAP2L	0.75	203608.5	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	11.5	IL6R	HAX1	0.74	150970	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	446	IL6R	UBAP2L	0.73	203736.5	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	1839.5	IL6R	IL6R	0.63	16437	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	2237	IL6R	RPS27	0.28	430477.5	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	318	IL6R	MTX1	0.27	-782226.5	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	11.5	IL6R	DPM3	0.25	-717114	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	318	IL6R	KRTCAP2	0.25	-749687.5	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	11.5	IL6R	JTB	0.25	445807	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	446	IL6R	HAX1	0.25	151404.5	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	11.5	IL6R	FLAD1	0.24	-559857	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	446	IL6R	ATP8B2	0.24	98362.5	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	11.5	IL6R	RPS27	0.24	432726	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	446	IL6R	C1orf43	0.24	203278.5	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	11.5	IL6R	TPM3	0.24	228833	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	2349	IL6R	HAX1	0.24	148609.5	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	318	IL6R	HAX1	0.24	151276.5	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	2349	IL6R	RPS27	0.24	430365.5	6	Multiple	0.0000000000002	Multiple
chr1	154395946	0.000000002	2349	IL6R	IL6R	0.95	15927.5	7	Liver	0.0000000000011	Liver
chr1	154395946	0.000000002	1839.5	IL6R	IL6R	0.95	16437	7	Liver	0.0000000000011	Liver
chr1	154395946	0.000000002	1725	IL6R	IL6R	0.95	16551.5	7	Liver	0.0000000000011	Liver
chr1	154395946	0.000000002	2237	IL6R	IL6R	0.95	16039.5	7	Liver	0.0000000000011	Liver
chr1	154395946	0.000000002	1532	IL6R	IL6R	0.94	16744.5	7	Liver	0.0000000000011	Liver
chr1	154395946	0.000000002	11.5	IL6R	IL6R	0.92	18288	7	Liver	0.0000000000011	Liver
chr1	154395946	0.000000002	789.5	IL6R	IL6R	0.9	17487	7	Liver	0.0000000000011	Liver
chr1	154395946	0.000000002	318	IL6R	IL6R	0.88	18594.5	7	Liver	0.0000000000011	Liver
chr1	154395946	0.000000002	446	IL6R	IL6R	0.87	18722.5	7	Liver	0.0000000000011	Liver
chr1	154395946	0.000000002	1039.5	IL6R	IL6R	0.83	17237	7	Liver	0.0000000000011	Liver
chr1	154395946	0.000000002	1532	IL6R	KRTCAP2	0.42	-751537.5	7	Liver	0.0000000000011	Liver
chr1	154395946	0.000000002	1532	IL6R	RPS27	0.19	431182.5	7	Liver	0.0000000000011	Liver
chr1	154395946	0.000000002	446	IL6R	ATP8B2	0.18	98362.5	7	Liver	0.0000000000011	Liver
chr1	154395946	0.000000002	2349	IL6R	KRTCAP2	0.18	-752354.5	7	Liver	0.0000000000011	Liver
chr1	154395946	0.000000002	2237	IL6R	IL6R	0.95	16039.5	8	Liver	0.0000000000033	Liver
chr1	154395946	0.000000002	2349	IL6R	IL6R	0.95	15927.5	8	Liver	0.0000000000033	Liver
chr1	154395946	0.000000002	11.5	IL6R	IL6R	0.92	18288	8	Liver	0.0000000000033	Liver
chr1	154395946	0.000000002	789.5	IL6R	IL6R	0.9	17487	8	Liver	0.0000000000033	Liver
chr1	154395946	0.000000002	318	IL6R	IL6R	0.88	18594.5	8	Liver	0.0000000000033	Liver
chr1	154395946	0.000000002	446	IL6R	IL6R	0.86	18722.5	8	Liver	0.0000000000033	Liver
chr1	154395946	0.000000002	1039.5	IL6R	IL6R	0.83	17237	8	Liver	0.0000000000033	Liver
chr1	154395946	0.000000002	11.5	IL6R	HAX1	0.24	150970	8	Liver	0.0000000000033	Liver
chr1	154395946	0.000000002	2237	IL6R	RPS27	0.13	430477.5	8	Liver	0.0000000000033	Liver
chr1	154395946	0.000000002	446	IL6R	S100A6	0.12	887671.5	8	Liver	0.0000000000033	Liver
chr1	154395946	0.000000002	446	IL6R	HAX1	0.12	151404.5	8	Liver	0.0000000000033	Liver
chr1	154395946	0.000000002	789.5	IL6R	S100A3	0.12	873422	8	Liver	0.0000000000033	Liver
chr1	154395946	0.000000002	2237	IL6R	PBXIP1	0.12	-534890.5	8	Liver	0.0000000000033	Liver
chr1	154395946	0.000000002	446	IL6R	ATP8B2	0.12	98362.5	8	Liver	0.0000000000033	Liver
chr1	154395946	0.000000002	446	IL6R	C1orf43	0.12	203278.5	8	Liver	0.0000000000033	Liver
chr1	154395946	0.000000002	446	IL6R	FLAD1	0.12	-559422.5	8	Liver	0.0000000000033	Liver
chr1	154395946	0.000000002	2349	IL6R	KRTCAP2	0.12	-752354.5	8	Liver	0.0000000000033	Liver
chr1	154395946	0.000000002	446	IL6R	UBAP2L	0.12	203736.5	8	Liver	0.0000000000033	Liver
chr1	154395946	0.000000002	2349	IL6R	IL6R	0.96	15927.5	9	Multiple	0.0000000000037	Multiple
chr1	154395946	0.000000002	11.5	IL6R	IL6R	0.93	18288	9	Multiple	0.0000000000037	Multiple
chr1	154395946	0.000000002	318	IL6R	IL6R	0.87	18594.5	9	Multiple	0.0000000000037	Multiple
chr1	154395946	0.000000002	446	IL6R	IL6R	0.85	18722.5	9	Multiple	0.0000000000037	Multiple
chr1	154395946	0.000000002	2349	IL6R	KRTCAP2	0.36	-752354.5	9	Multiple	0.0000000000037	Multiple
chr1	154395946	0.000000002	2349	IL6R	IL6R	0.95	15927.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr1	154395946	0.000000002	2237	IL6R	IL6R	0.95	16039.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr1	154395946	0.000000002	1725	IL6R	IL6R	0.95	16551.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr1	154395946	0.000000002	1839.5	IL6R	IL6R	0.95	16437	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr1	154395946	0.000000002	11.5	IL6R	IL6R	0.9	18288	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr1	154395946	0.000000002	789.5	IL6R	IL6R	0.9	17487	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr1	154395946	0.000000002	318	IL6R	IL6R	0.88	18594.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr1	154395946	0.000000002	446	IL6R	IL6R	0.85	18722.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr1	154395946	0.000000002	1039.5	IL6R	IL6R	0.82	17237	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr1	154395946	0.000000002	318	IL6R	UBAP2L	0.22	203608.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr1	154395946	0.000000002	318	IL6R	KRTCAP2	0.16	-749687.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr1	154395946	0.000000002	318	IL6R	HAX1	0.07	151276.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr1	154395946	0.000000002	789.5	IL6R	HAX1	0.07	150169	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr1	154395946	0.000000002	11.5	IL6R	HAX1	0.07	150970	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr1	154395946	0.000000002	318	IL6R	CKS1B	0.07	-550865.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr1	154395946	0.000000002	2349	IL6R	KRTCAP2	0.07	-752354.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr1	154395946	0.000000002	789.5	IL6R	KRTCAP2	0.07	-750795	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr12	125307053	0.000000004	2015.5	SCARB1	SCARB1	0.84	-62177	3	Liver	0.00000000000000041	Liver
chr12	125307053	0.000000004	36.5	SCARB1	SCARB1	0.82	-60198	3	Liver	0.00000000000000041	Liver
chr12	125307053	0.000000004	1947.5	SCARB1	SCARB1	0.9	-58214	7	Liver	0.0000000000011	Liver
chr12	125307053	0.000000004	2233.5	SCARB1	SCARB1	0.9	-57928	7	Liver	0.0000000000011	Liver
chr12	125307053	0.000000004	2358	SCARB1	SCARB1	0.89	-57803.5	7	Liver	0.0000000000011	Liver
chr12	125307053	0.000000004	1821.5	SCARB1	SCARB1	0.89	-58340	7	Liver	0.0000000000011	Liver
chr12	125307053	0.000000004	964.5	SCARB1	SCARB1	0.86	-59197	7	Liver	0.0000000000011	Liver
chr12	125307053	0.000000004	36.5	SCARB1	SCARB1	0.82	-60198	7	Liver	0.0000000000011	Liver
chr12	125307053	0.000000004	36.5	SCARB1	SCARB1	0.82	-60198	8	Liver	0.0000000000033	Liver
chr2	21270554	0.00000003	149	APOB	APOB	0.99	3459.5	3	Liver	0.00000000000000041	Liver
chr2	21270554	0.00000003	271.5	APOB	APOB	0.99	3337	3	Liver	0.00000000000000041	Liver
chr2	21270554	0.00000003	118.5	APOB	APOB	0.98	3727	3	Liver	0.00000000000000041	Liver
chr2	21270554	0.00000003	149	APOB	APOB	0.99	3459.5	7	Liver	0.0000000000011	Liver
chr2	21270554	0.00000003	271.5	APOB	APOB	0.99	3337	7	Liver	0.0000000000011	Liver
chr2	21270554	0.00000003	1321.5	APOB	APOB	0.98	2287	7	Liver	0.0000000000011	Liver
chr2	21270554	0.00000003	118.5	APOB	APOB	0.98	3727	7	Liver	0.0000000000011	Liver
chr2	21270554	0.00000003	791.5	APOB	APOB	0.97	2817	7	Liver	0.0000000000011	Liver
chr2	21270554	0.00000003	975.5	APOB	APOB	0.95	2633	7	Liver	0.0000000000011	Liver
chr2	21270554	0.00000003	149	APOB	APOB	0.99	3459.5	8	Liver	0.0000000000033	Liver
chr2	21270554	0.00000003	271.5	APOB	APOB	0.99	3337	8	Liver	0.0000000000033	Liver
chr2	21270554	0.00000003	118.5	APOB	APOB	0.98	3727	8	Liver	0.0000000000033	Liver
chr8	19865263	0.00000006	431.5	LPL	LPL	0.84	105603	9	Multiple	0.0000000000037	Multiple
chr8	19865263	0.00000006	194	LPL	LPL	0.82	105840.5	9	Multiple	0.0000000000037	Multiple
chr8	19865263	0.00000006	85.5	LPL	LPL	0.77	105949	9	Multiple	0.0000000000037	Multiple
chr8	19865263	0.00000006	495.5	LPL	LPL	0.73	106530	9	Multiple	0.0000000000037	Multiple
chr6	39152041	0.0000001	1710.5	KCNK5	KCNK5	0.92	-43500	2	Thyroid	0.00000000000000024	Endocrine
chr6	39152041	0.0000001	2266	KCNK5	KCNK5	0.92	-42944.5	2	Thyroid	0.00000000000000024	Endocrine
chr6	39152041	0.0000001	807	KCNK5	KCNK5	0.9	-44403.5	2	Thyroid	0.00000000000000024	Endocrine
chr6	39152041	0.0000001	807	KCNK5	KCNK16	0.37	-137896.5	2	Thyroid	0.00000000000000024	Endocrine
chr6	39152041	0.0000001	807	KCNK5	KCNK5	0.9	-44403.5	3	Liver	0.00000000000000041	Liver
chr6	39152041	0.0000001	1136	KCNK5	KCNK5	0.89	-44074.5	3	Liver	0.00000000000000041	Liver
chr6	39152041	0.0000001	2375.5	KCNK5	KCNK5	0.94	-42835	4	Thyroid Gland	0.000000000000063	Endocrine
chr6	39152041	0.0000001	1710.5	KCNK5	KCNK5	0.93	-43500	4	Thyroid Gland	0.000000000000063	Endocrine
chr6	39152041	0.0000001	2266	KCNK5	KCNK5	0.93	-42944.5	4	Thyroid Gland	0.000000000000063	Endocrine
chr19	8429323	0.0000003	1380	ANGPTL4	ANGPTL4	0.99	-230.5	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr19	8429323	0.0000003	1168	ANGPTL4	ANGPTL4	0.58	-18.5	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr19	8429323	0.0000003	1380	ANGPTL4	ZNF414	0.48	-151108.5	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr19	8429323	0.0000003	1168	ANGPTL4	PET100	0.44	733531.5	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr19	8429323	0.0000003	1380	ANGPTL4	RPS28	0.33	41900.5	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr19	8429323	0.0000003	1380	ANGPTL4	NDUFA7	0.32	41662.5	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr19	8429323	0.0000003	1380	ANGPTL4	PET100	0.32	733319.5	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr19	8429323	0.0000003	1380	ANGPTL4	AC010323.1	0.32	41679.5	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr19	8429323	0.0000003	1168	ANGPTL4	RPS28	0.3	42112.5	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr19	8429323	0.0000003	1380	ANGPTL4	RAB11B	0.29	-26922.5	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr19	8429323	0.0000003	1380	ANGPTL4	TRAPPC5	0.16	682223.5	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr19	8429323	0.0000003	1168	ANGPTL4	TRAPPC5	0.16	682435.5	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr19	8429323	0.0000003	1380	ANGPTL4	ZNF558	0.15	-515047.5	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr19	8429323	0.0000003	1380	ANGPTL4	KANK3	0.15	19796.5	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr19	8429323	0.0000003	1168	ANGPTL4	ZNF414	0.15	-150896.5	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr19	8429323	0.0000003	1380	ANGPTL4	MARCH2	0.14	-50211.5	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr19	8429323	0.0000003	1380	ANGPTL4	ZNF358	0.14	847764.5	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr19	8429323	0.0000003	1380	ANGPTL4	ANGPTL4	0.99	-230.5	3	Liver	0.00000000000000041	Liver
chr19	8429323	0.0000003	1758.5	ANGPTL4	ANGPTL4	0.9	-609	3	Liver	0.00000000000000041	Liver
chr19	8429323	0.0000003	1380	ANGPTL4	ZNF414	0.82	-151108.5	3	Liver	0.00000000000000041	Liver
chr19	8429323	0.0000003	1380	ANGPTL4	NDUFA7	0.79	41662.5	3	Liver	0.00000000000000041	Liver
chr19	8429323	0.0000003	1758.5	ANGPTL4	NDUFA7	0.73	41284	3	Liver	0.00000000000000041	Liver
chr19	8429323	0.0000003	1168	ANGPTL4	ANGPTL4	0.48	-18.5	3	Liver	0.00000000000000041	Liver
chr19	8429323	0.0000003	1380	ANGPTL4	RAB11B	0.42	-26922.5	3	Liver	0.00000000000000041	Liver
chr19	8429323	0.0000003	1380	ANGPTL4	RPS28	0.42	41900.5	3	Liver	0.00000000000000041	Liver
chr19	8429323	0.0000003	1380	ANGPTL4	PET100	0.39	733319.5	3	Liver	0.00000000000000041	Liver
chr19	8429323	0.0000003	1380	ANGPTL4	AC010323.1	0.38	41679.5	3	Liver	0.00000000000000041	Liver
chr19	8429323	0.0000003	1168	ANGPTL4	EVI5L	0.38	533035.5	3	Liver	0.00000000000000041	Liver
chr19	8429323	0.0000003	1380	ANGPTL4	TRAPPC5	0.37	682223.5	3	Liver	0.00000000000000041	Liver
chr19	8429323	0.0000003	1168	ANGPTL4	TRAPPC5	0.37	682435.5	3	Liver	0.00000000000000041	Liver
chr19	8429323	0.0000003	2297	ANGPTL4	ZNF414	0.36	-152025.5	3	Liver	0.00000000000000041	Liver
chr19	8429323	0.0000003	1168	ANGPTL4	RPS28	0.36	42112.5	3	Liver	0.00000000000000041	Liver
chr19	8429323	0.0000003	1758.5	ANGPTL4	ZNF414	0.36	-151487	3	Liver	0.00000000000000041	Liver
chr19	8429323	0.0000003	2297	ANGPTL4	ANGPTL4	0.36	-1147.5	3	Liver	0.00000000000000041	Liver
chr19	8429323	0.0000003	2297	ANGPTL4	ANGPTL4	0.84	-1147.5	5	Lung	0.00000000000014	Lung
chr19	8429323	0.0000003	1380	ANGPTL4	ANGPTL4	0.98	-230.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1168	ANGPTL4	ANGPTL4	0.97	-18.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1380	ANGPTL4	PET100	0.74	733319.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1168	ANGPTL4	RPS28	0.54	42112.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1168	ANGPTL4	PET100	0.53	733531.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1168	ANGPTL4	TRAPPC5	0.29	682435.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1380	ANGPTL4	NDUFA7	0.29	41662.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1380	ANGPTL4	ZNF414	0.27	-151108.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1380	ANGPTL4	TRAPPC5	0.27	682223.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1168	ANGPTL4	TIMM44	0.27	419602.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	2297	ANGPTL4	ANGPTL4	0.26	-1147.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1168	ANGPTL4	ARHGEF18	0.26	968155.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1168	ANGPTL4	ZNF414	0.26	-150896.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1380	ANGPTL4	RPS28	0.26	41900.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1380	ANGPTL4	ARHGEF18	0.26	967943.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1168	ANGPTL4	EVI5L	0.26	533035.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1168	ANGPTL4	NDUFA7	0.25	41874.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1380	ANGPTL4	TIMM44	0.25	419390.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1380	ANGPTL4	RAB11B	0.25	-26922.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1380	ANGPTL4	EVI5L	0.25	532823.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1168	ANGPTL4	SNAPC2	0.24	442931.5	6	Multiple	0.0000000000002	Multiple
chr19	8429323	0.0000003	1380	ANGPTL4	ANGPTL4	0.98	-230.5	7	Liver	0.0000000000011	Liver
chr19	8429323	0.0000003	1758.5	ANGPTL4	ANGPTL4	0.92	-609	7	Liver	0.0000000000011	Liver
chr19	8429323	0.0000003	2297	ANGPTL4	ANGPTL4	0.61	-1147.5	7	Liver	0.0000000000011	Liver
chr19	8429323	0.0000003	1168	ANGPTL4	ANGPTL4	0.47	-18.5	7	Liver	0.0000000000011	Liver
chr19	8429323	0.0000003	1758.5	ANGPTL4	TRAPPC5	0.38	681845	7	Liver	0.0000000000011	Liver
chr19	8429323	0.0000003	1758.5	ANGPTL4	NDUFA7	0.2	41284	7	Liver	0.0000000000011	Liver
chr19	8429323	0.0000003	1758.5	ANGPTL4	TIMM44	0.19	419012	7	Liver	0.0000000000011	Liver
chr19	8429323	0.0000003	1758.5	ANGPTL4	MCOLN1	0.19	840054	7	Liver	0.0000000000011	Liver
chr19	8429323	0.0000003	1380	ANGPTL4	RPS28	0.18	41900.5	7	Liver	0.0000000000011	Liver
chr19	8429323	0.0000003	1758.5	ANGPTL4	RPS28	0.18	41522	7	Liver	0.0000000000011	Liver
chr19	8429323	0.0000003	1380	ANGPTL4	ANGPTL4	0.98	-230.5	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1758.5	ANGPTL4	ANGPTL4	0.91	-609	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	2297	ANGPTL4	ANGPTL4	0.53	-1147.5	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1168	ANGPTL4	ANGPTL4	0.48	-18.5	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1758.5	ANGPTL4	NDUFA7	0.38	41284	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1380	ANGPTL4	ZNF414	0.27	-151108.5	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1380	ANGPTL4	RPS28	0.26	41900.5	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1380	ANGPTL4	NDUFA7	0.26	41662.5	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1758.5	ANGPTL4	TRAPPC5	0.25	681845	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1380	ANGPTL4	RAB11B	0.14	-26922.5	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1758.5	ANGPTL4	TIMM44	0.13	419012	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1168	ANGPTL4	EVI5L	0.13	533035.5	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1380	ANGPTL4	AC010323.1	0.13	41679.5	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1380	ANGPTL4	PET100	0.13	733319.5	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1758.5	ANGPTL4	MCOLN1	0.13	840054	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	2297	ANGPTL4	ZNF414	0.12	-152025.5	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1380	ANGPTL4	TRAPPC5	0.12	682223.5	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1758.5	ANGPTL4	ZNF414	0.12	-151487	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1758.5	ANGPTL4	RPS28	0.12	41522	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1168	ANGPTL4	TRAPPC5	0.12	682435.5	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1168	ANGPTL4	RPS28	0.12	42112.5	8	Liver	0.0000000000033	Liver
chr19	8429323	0.0000003	1168	ANGPTL4	ANGPTL4	0.97	-18.5	9	Multiple	0.0000000000037	Multiple
chr19	8429323	0.0000003	1168	ANGPTL4	RPS28	0.39	42112.5	9	Multiple	0.0000000000037	Multiple
chr19	8429323	0.0000003	1380	ANGPTL4	ANGPTL4	0.58	-230.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr19	8429323	0.0000003	1380	ANGPTL4	NDUFA7	0.32	41662.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr19	8429323	0.0000003	1380	ANGPTL4	RPS28	0.25	41900.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr19	8429323	0.0000003	1380	ANGPTL4	PET100	0.16	733319.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr19	8429323	0.0000003	1380	ANGPTL4	MARCH2	0.15	-50211.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr19	8429323	0.0000003	1380	ANGPTL4	TRAPPC5	0.15	682223.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr19	8429323	0.0000003	1380	ANGPTL4	ZNF414	0.15	-151108.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr19	8429323	0.0000003	1380	ANGPTL4	MCOLN1	0.07	840432.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr19	8429323	0.0000003	1380	ANGPTL4	AC010323.1	0.07	41679.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr19	8429323	0.0000003	1380	ANGPTL4	PRAM1	0.07	-139581.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr19	8429323	0.0000003	1380	ANGPTL4	TIMM44	0.07	419390.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr17	17593453	0.000003	321.5	RAI1	RAI1	0.85	9002	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr17	17593453	0.000003	1603.5	RAI1	RAI1	0.81	10284	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr17	17593453	0.000003	1945.5	RAI1	RAI1	0.62	10626	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr17	17593453	0.000003	1241.5	RAI1	RAI1	0.6	9922	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr17	17593453	0.000003	689.5	RAI1	RAI1	0.6	9370	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr17	17593453	0.000003	2279	RAI1	RAI1	0.3	10959.5	1	Adenocarcinoma	0.000000000000000000024	Cancer
chr17	17593453	0.000003	2279	RAI1	NA	NA	NA	2	Thyroid	0.00000000000000024	Endocrine
chr12	57843711	0.000003	2412.5	INHBE	INHBE	0.94	17	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	1380	INHBE	INHBC	0.9	16523.5	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	2290	INHBE	INHBE	0.88	-105.5	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	2290	INHBE	GLI1	0.86	-7567.5	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	2412.5	INHBE	GLI1	0.86	-7445	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	1380	INHBE	INHBE	0.85	-1015.5	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	1380	INHBE	GLI1	0.84	-8477.5	3	Liver	0.00000000000000041	Liver
chr17	17593453	0.000003	1945.5	RAI1	RAI1	0.8	10626	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	2412.5	INHBE	MARS	0.79	-23105	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	2290	INHBE	INHBC	0.78	17433.5	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	1380	INHBE	MARS	0.77	-24137.5	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	1380	INHBE	DCTN2	0.73	-96023.5	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	2290	INHBE	MARS	0.72	-23227.5	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	811.5	INHBE	INHBC	0.48	15955	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	2412.5	INHBE	DDIT3	0.43	-69397	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	811.5	INHBE	MARS	0.41	-24706	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	2412.5	INHBE	INHBC	0.4	17556	3	Liver	0.00000000000000041	Liver
